A_eig_hi,A_eig_hi_dimless,A_eig_lo,A_eig_lo_dimless,A_trace,A_traceless_norm,A_traceless_norm_dimless,a0,delta,invariant_split_dimless,leakage,n,n_sites_0,n_sites_delta,overlap_M11,overlap_M12,overlap_M21,overlap_M22,principal_axis_deg,sv_max,sv_min,symmetry_class_0,x0,y0
0.001398282621198517,0.16698373855672502,-0.024911984997111163,-2.9750039989205286,-0.023513702375912646,0.01860416864773961,2.221720835575144,24.3,0.04,3.141987737477254,0.00255456854403624,4.0,2168,2206,-0.9978302962584958,-4.850218691642414e-12,4.8430263985149735e-12,-0.9996127063921356,89.9999999997202,0.9996127063921354,0.9978302962584961,Cs_axis,0.5,0.3
0.0006594446516502983,0.15228108618571637,-0.0038835105387602376,-0.8967927809803445,-0.0032240658871099392,0.003212354421765913,0.741807245438717,33.7,0.01,1.0490738671660609,6.825971389778918e-05,4.0,4216,4222,-0.99996067709024,2.8457328626967885e-12,-2.846114827122155e-12,-0.9999710620040129,-89.99999999938093,0.9999710620040129,0.99996067709024,Cs_axis,0.5,0.3
0.0027360021767383613,0.6318064484069246,-0.002581078060624395,-0.5960308717620134,0.0001549241161139664,0.003759743491952183,0.8682120952853741,33.7,0.02,1.227837320168938,0.00029788271288699875,4.0,4216,4216,0.9998820806117404,-1.169505582854284e-12,-1.1722727588130757e-12,-0.999820013525316,89.9999999998676,0.9998820806117402,0.9998200135253162,Cs_axis,0.5,0.3
0.004855937616922174,1.121348778710013,-0.0014645435422296939,-0.33819711907415634,0.0033913940746924803,0.004469255087998096,1.0320548017761937,33.7,0.04,1.4595458977841693,0.0012919026718432036,4.0,4216,4192,0.9997519208241651,-2.8421580531047677e-12,2.842608210458652e-12,0.9989556003470353,-89.99999999974963,0.9997519208241651,0.9989556003470353,Cs_axis,0.5,0.3
0.00018093831240587055,0.021897023640987657,-0.0037204908695496336,-0.4502511128978775,-0.003539552557143763,0.0027587270308798216,0.33385914907122344,24.3,0.01,0.47214813653886517,7.060303039452265e-05,4.0,2190,2192,-0.9999629313838536,-1.7394489457345967e-13,1.7341902263848631e-13,-0.9999664643363904,89.99999999987313,0.9999664643363904,0.9999629313838536,Cs_axis,0.0,0.4
0.0014992340679470875,0.18143622206208096,-0.0036942209791383795,-0.44707194976909026,-0.002194986911191292,0.0036723272815816343,0.444422390332981,24.3,0.02,0.6285081718311712,0.00019565000029408974,4.0,2190,2192,0.9998997718883077,2.491806369261159e-13,-2.4864886794776376e-13,0.9999045685349788,89.99999999992535,0.9999045685349788,0.9998997718883077,Cs_axis,0.0,0.4
0.002507707107957547,0.303480899636332,-0.0022217687874194827,-0.26887685098885233,0.0002859383205380643,0.0033442444770794165,0.4047180467317468,24.3,0.04,0.5723577506251843,0.0004416660955313123,4.0,2190,2190,0.9997958708072331,1.8056846775725728e-14,-1.7966776680246495e-14,0.9997624140393276,89.99999999999625,0.9997958708072331,0.9997624140393276,Cs_axis,0.0,0.4
0.016078204382306664,3.714525013644314,0.00020609299195804842,0.047613374949220494,0.016284297374264713,0.011223277595863747,2.592898085733176,33.7,0.01,3.6669116386950935,0.0006460395417599019,4.0,4220,4195,-1.0404045911774319e-13,0.9993955139063944,0.9999582629791376,1.0523844322603336e-13,6.349058473536846e-12,0.9999582629791376,0.9993955139063945,Cs_axis,0.0,0.4
0.014904966848799592,3.4434735913879515,-0.011522042300653786,-2.661921276554304,0.0033829245481458055,0.01868671737605742,4.317166112943515,33.7,0.02,6.105394867942255,0.0016802547428997894,4.0,4220,4208,1.4128969003577815e-12,0.9990086415483277,0.9993103745213322,-1.4112187527534506e-12,-6.070519015818001e-11,0.9993103745213322,0.9990086415483277,Cs_axis,0.0,0.4
0.007529364002466317,1.7394984078428393,-0.00904306205520623,-2.0892059464654102,-0.0015136980527399087,0.011718474846092902,2.7073028120898255,33.7,0.04,3.8287043543082495,0.0025641842767873957,4.0,4220,4222,3.634998969747228e-14,-0.9987535918677075,-0.9986805766499005,-3.751711448966985e-14,2.8224034196031394e-12,0.9987535918677075,0.9986805766499005,Cs_axis,0.0,0.4
